session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_39,Off-Screen,12:36:48,12:36:56,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10265_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_40,Direct Care,12:36:56,12:37:03,0:00:07,0:00:07,7,Patient,Talking,Hospital,10020_10265_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_41,Off-Screen,12:37:03,12:37:12,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10265_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_42,Professional Communication,12:37:12,12:37:31,0:00:19,0:00:19,19,Doctor(s),Talking,Hospital,10020_10265_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_43,In-transit,12:37:31,12:37:34,0:00:03,0:00:03,3,0,0,Hospital,10020_10265_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
1-Jul-21,10020,10265,S8E3,Elliot Reed,F,12:16:22,12:37:47,10020_10265_44,Off-Screen,12:37:34,12:37:47,0:00:13,0:00:13,13,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_1,Off-Screen,19:41:23,19:41:29,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10261_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_2,Social,19:41:29,19:41:39,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10020_10261_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_3,Off-Screen,19:41:39,19:41:43,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10261_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_4,Document,19:41:43,19:41:56,0:00:13,0:00:13,13,Other,Paper,Hospital,10020_10261_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_5,Professional Communication,19:41:56,19:42:07,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,10020_10261_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_6,Professional Communication,19:42:07,19:42:32,0:00:25,0:00:25,25,Nurse,Talking,Hospital,10020_10261_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:25,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_7,Off-Screen,19:42:32,19:42:36,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10261_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_8,Social,19:42:36,19:42:40,0:00:04,0:00:04,4,Nurse,Talking,Hospital,10020_10261_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_9,Off-Screen,19:42:40,19:44:00,0:01:20,0:01:20,80,0,0,Off-Screen,10020_10261_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:20,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_10,Professional Communication,19:44:00,19:44:22,0:00:22,0:00:22,22,Doctor(s),Talking,Hospital,10020_10261_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_11,Off-Screen,19:44:22,19:45:10,0:00:48,0:00:48,48,0,0,Off-Screen,10020_10261_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:48,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_12,Nothing Happening,19:45:10,19:45:14,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10261_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_13,Off-Screen,19:45:14,19:45:50,0:00:36,0:00:36,36,0,0,Off-Screen,10020_10261_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_14,Nothing Happening,19:45:50,19:46:13,0:00:23,0:00:23,23,0,0,Nothing Happening,10020_10261_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:23,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_15,Off-Screen,19:46:13,19:49:06,0:02:53,0:02:53,173,0,0,Off-Screen,10020_10261_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:53,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_16,Professional Communication,19:49:06,19:49:42,0:00:36,0:00:36,36,Nurse,Talking,Hospital,10020_10261_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_17,Off-Screen,19:49:42,19:49:51,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10261_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_18,Professional Communication,19:49:51,19:49:55,0:00:04,0:00:04,4,Nurse,Talking,Hospital,10020_10261_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_19,Off-Screen,19:49:55,19:51:33,0:01:38,0:01:38,98,0,0,Off-Screen,10020_10261_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:38,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_20,Professional Communication,19:51:33,19:51:45,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10020_10261_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_21,Off-Screen,19:51:45,19:56:53,0:05:08,0:05:08,308,0,0,Off-Screen,10020_10261_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:05:08,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_22,Document,19:56:53,19:57:01,0:00:08,0:00:08,8,0,Paper,Hospital,10020_10261_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_23,Professional Communication,19:57:01,19:57:20,0:00:19,0:00:19,19,Nurse,Talking,Hospital,10020_10261_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_24,Social,19:57:20,19:57:35,0:00:15,0:00:15,15,Nurse,Talking,Hospital,10020_10261_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_25,Professional Communication,19:57:35,19:58:07,0:00:32,0:00:22,22,Nurse,Talking,Hospital,10020_10261_27,,0,,,,,,,,,0:00:00,FALSE,10020_10261_26,1,10020_10261_26,19:57:49,19:57:59,,,,0:00:14,0:00:08,,0:00:10,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_26,Direct Care,19:57:49,19:57:59,0:00:10,0:00:10,10,Patient,Talking,Hospital,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_27,Off-Screen,19:58:07,19:59:49,0:01:42,0:01:42,102,0,0,Off-Screen,10020_10261_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:42,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_28,Professional Communication,19:59:49,20:00:59,0:01:10,0:01:10,70,Nurse,Talking,Hospital,10020_10261_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_29,Off-Screen,20:00:59,20:01:43,0:00:44,0:00:44,44,0,0,Off-Screen,10020_10261_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:44,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_30,Professional Communication,20:01:43,20:01:52,0:00:09,0:00:09,9,Nurse,Talking,Hospital,10020_10261_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_31,Off-Screen,20:01:52,20:02:41,0:00:49,0:00:49,49,0,0,Off-Screen,10020_10261_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:49,,,,,TRUE,,,,
8-Jul-21,10020,10261,S8E7,Elliot Reed,F,19:41:23,20:03:05,10020_10261_32,Social,20:02:41,20:03:05,0:00:24,0:00:24,24,Doctor(s),Talking,Hospital,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_1,Off-Screen,18:24:48,18:28:52,0:04:04,0:04:04,244,0,0,Off-Screen,10020_10326_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:04:04,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_2,Nothing Happening,18:28:52,18:29:05,0:00:13,0:00:13,13,0,0,Nothing Happening,10020_10326_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_3,Off-Screen,18:29:05,18:41:17,0:12:12,0:12:12,732,0,0,Off-Screen,10020_10326_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:12:12,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_4,Social,18:41:17,18:41:55,0:00:38,0:00:38,38,Other,Talking,Hospital,10020_10326_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_5,Nothing Happening,18:41:55,18:42:06,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10326_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_6,Social,18:42:06,18:42:16,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10020_10326_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_7,Social,18:42:16,18:42:39,0:00:23,0:00:23,23,Other,Talking,Hospital,10020_10326_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:23,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_8,Off-Screen,18:42:39,18:44:45,0:02:06,0:02:06,126,0,0,Off-Screen,10020_10326_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:06,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_9,Social,18:44:45,18:45:11,0:00:26,0:00:26,26,Doctor(s),Talking,Hospital,10020_10326_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:26,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_10,Off-Screen,18:45:11,18:46:12,0:01:01,0:01:01,61,0,0,Off-Screen,10020_10326_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:01,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_11,Social,18:46:12,18:46:24,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10020_10326_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
14-Jul-21,10020,10326,S8E11,Elliot Reed,F,18:24:48,18:46:27,10020_10326_12,Off-Screen,18:46:24,18:46:27,0:00:03,0:00:03,3,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_1,Off-Screen,18:47:35,18:51:35,0:04:00,0:04:00,240,0,0,Off-Screen,10020_10325_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:04:00,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_2,Nothing Happening,18:51:35,18:52:40,0:01:05,0:01:05,65,0,0,Nothing Happening,10020_10325_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:05,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_3,Direct Care,18:52:40,18:52:57,0:00:17,0:00:17,17,Patient,Talking,Hospital,10020_10325_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_4,In-transit,18:52:57,18:53:06,0:00:09,0:00:09,9,0,0,Hospital,10020_10325_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_5,Social,18:53:06,18:53:26,0:00:20,0:00:20,20,Doctor(s),Talking,Hospital,10020_10325_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_6,Professional Communication,18:53:26,18:53:45,0:00:19,0:00:19,19,Doctor(s),Talking,Hospital,10020_10325_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_7,Off-Screen,18:53:45,18:56:46,0:03:01,0:03:01,181,0,0,Off-Screen,10020_10325_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:03:01,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_8,Direct Care,18:56:46,18:57:09,0:00:23,0:00:23,23,Patient,Talking,Hospital,10020_10325_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:23,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_9,Professional Communication,18:57:09,18:57:55,0:00:46,0:00:46,46,Doctor(s),Talking,Hospital,10020_10325_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:46,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_10,Off-Screen,18:57:55,18:59:35,0:01:40,0:01:40,100,0,0,Off-Screen,10020_10325_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:40,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_11,Direct Care,18:59:35,19:00:09,0:00:34,0:00:34,34,Patient,Talking,Hospital,10020_10325_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:34,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_12,Off-Screen,19:00:09,19:01:41,0:01:32,0:01:32,92,0,0,Off-Screen,10020_10325_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:32,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_13,Nothing Happening,19:01:41,19:02:00,0:00:19,0:00:19,19,0,0,Nothing Happening,10020_10325_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_14,Off-Screen,19:02:00,19:02:03,0:00:03,0:00:03,3,0,0,Off-Screen,10020_10325_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_15,Professional Communication,19:02:03,19:02:27,0:00:24,0:00:24,24,Doctor(s),Talking,Hospital,10020_10325_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_16,Direct Care,19:02:27,19:02:56,0:00:29,0:00:29,29,Patient,Talking,Hospital,10020_10325_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:29,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_17,In-transit,19:02:56,19:02:58,0:00:02,0:00:02,2,0,0,Hospital,10020_10325_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_18,Off-Screen,19:02:58,19:03:06,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10325_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_19,Professional Communication,19:03:06,19:03:38,0:00:32,0:00:32,32,Doctor(s),Talking,Hospital,10020_10325_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:32,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_20,Off-Screen,19:03:38,19:06:00,0:02:22,0:02:22,142,0,0,Off-Screen,10020_10325_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:22,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_21,Nothing Happening,19:06:00,19:06:03,0:00:03,0:00:03,3,0,0,Nothing Happening,10020_10325_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_22,Off-Screen,19:06:03,19:07:59,0:01:56,0:01:56,116,0,0,Off-Screen,10020_10325_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:56,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_23,In-transit,19:07:59,19:08:06,0:00:07,0:00:07,7,0,0,Hospital,user,10020_10325_24,1,2,10020_10325_24,19:08:01,19:08:06,,,,,0:00:05,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_24,Professional Communication,19:08:01,19:08:08,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10020_10325_25,10020_10325_23,1,2,10020_10325_23,19:08:01,19:08:06,,,,,0:00:05,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
14-Jul-21,10020,10325,S8E12,Elliot Reed,F,18:47:35,19:08:44,10020_10325_25,Off-Screen,19:08:08,19:08:44,0:00:36,0:00:36,36,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_1,Off-Screen,17:19:14,17:19:56,0:00:42,0:00:42,42,0,0,Off-Screen,10020_10322_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:42,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_2,Nothing Happening,17:19:56,17:20:01,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10322_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_3,Off-Screen,17:20:01,17:22:23,0:02:22,0:02:22,142,0,0,Off-Screen,10020_10322_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:22,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_4,Nothing Happening,17:22:23,17:22:49,0:00:26,0:00:26,26,0,0,Nothing Happening,10020_10322_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:26,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_5,Off-Screen,17:22:49,17:23:48,0:00:59,0:00:59,59,0,0,Off-Screen,10020_10322_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:59,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_6,Social,17:23:48,17:24:29,0:00:41,0:00:41,41,Doctor(s),Talking,Community,10020_10322_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:41,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_7,Off-Screen,17:24:29,17:24:41,0:00:12,0:00:12,12,0,0,Off-Screen,10020_10322_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_8,Social,17:24:41,17:24:53,0:00:12,0:00:12,12,Doctor(s),Talking,Community,10020_10322_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_9,Off-Screen,17:24:53,17:27:01,0:02:08,0:02:08,128,0,0,Off-Screen,10020_10322_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:08,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_10,Social,17:27:01,17:27:58,0:00:57,0:00:57,57,Doctor(s),Talking,Community,10020_10322_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:57,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_11,Off-Screen,17:27:58,17:28:58,0:01:00,0:01:00,60,0,0,Off-Screen,10020_10322_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:00,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_12,Social,17:28:58,17:29:08,0:00:10,0:00:10,10,Doctor(s),Talking,Community,10020_10322_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_13,Off-Screen,17:29:08,17:31:03,0:01:55,0:01:55,115,0,0,Off-Screen,10020_10322_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:55,,,,,TRUE,,,,
15-Jul-21,10020,10322,S8E15,Elliot Reed,F,17:19:14,17:40:32,10020_10322_14,Social,17:31:03,17:32:06,0:01:03,0:01:03,63,Other,Talking,Community,10020_10322_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:03,,,,,TRUE,,,,
